Unnamed: 0_x,station,总流量,高峰流量,平峰流量,Unnamed: 0.1,treat,count,车相关,商务住宅,生活服务,购物服务,餐饮服务,科教文化服务,公共设施,政府机构及社会团体,体育休闲服务,医疗保健服务,风景名胜,金融保险服务,住宿服务,Unnamed: 0_y,pop
216,2015_东升学校,26572.0,12566.0,14006.0,161.0,False,375.0,0.0,9.0,17.0,182.0,28.0,6.0,18.0,2.0,2.0,5.0,0.0,6.0,0.0,161,22341.0
217,2015_东华学校,1592.0,996.0,596.0,4854.0,False,54.0,16.0,7.0,3.0,18.0,2.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,4971,3133.0
219,2015_东周小学,9346.0,5198.0,4148.0,2443.0,False,18.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2484,5108.0
222,2015_东坑,30464.0,16446.0,14018.0,1501.0,False,54.0,0.0,5.0,5.0,13.0,6.0,2.0,6.0,3.0,2.0,5.0,0.0,3.0,0.0,1513,3852.0
224,2015_东坑工业区,880.0,488.0,392.0,3521.0,False,36.0,2.0,3.0,1.0,15.0,5.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,3550,3553.0
225,2015_东坑总站,630.0,328.0,302.0,3786.0,False,324.0,0.0,8.0,47.0,115.0,82.0,3.0,22.0,3.0,4.0,15.0,1.0,5.0,6.0,3815,2327.0
229,2015_东塘村,2452.0,1216.0,1236.0,2280.0,False,424.0,8.0,20.0,74.0,138.0,67.0,6.0,8.0,5.0,11.0,20.0,0.0,4.0,7.0,2322,7680.0
230,2015_东塘街路口,6184.0,3108.0,3076.0,2298.0,False,326.0,10.0,20.0,61.0,106.0,54.0,2.0,8.0,2.0,9.0,16.0,0.0,5.0,3.0,2340,6786.0
231,2015_东山寺,50.0,18.0,32.0,5581.0,False,94.0,14.0,2.0,3.0,17.0,32.0,2.0,10.0,1.0,7.0,0.0,4.0,0.0,9.0,5723,1844.0
233,2015_东心岭,748.0,318.0,430.0,2781.0,True,846.0,28.0,32.0,133.0,296.0,183.0,11.0,60.0,1.0,14.0,22.0,0.0,12.0,12.0,2810,21787.0
236,2015_东方半岛,25306.0,13758.0,11548.0,1158.0,True,511.0,42.0,56.0,75.0,110.0,63.0,14.0,70.0,1.0,9.0,27.0,0.0,14.0,1.0,1156,20469.0
237,2015_东方威尼斯,1350.0,704.0,646.0,2843.0,False,105.0,10.0,6.0,8.0,39.0,20.0,4.0,6.0,4.0,0.0,3.0,0.0,4.0,0.0,2872,3919.0
238,2015_东方居委会,422.0,230.0,192.0,5711.0,False,601.0,12.0,17.0,75.0,252.0,109.0,25.0,34.0,7.0,7.0,24.0,0.0,9.0,10.0,5853,12831.0
240,2015_东方市场,1326.0,700.0,626.0,3726.0,False,997.0,16.0,24.0,104.0,568.0,156.0,23.0,46.0,5.0,27.0,20.0,8.0,19.0,3.0,3755,5529.0
241,2015_东方建富,318.0,192.0,126.0,4232.0,False,819.0,24.0,77.0,105.0,208.0,130.0,14.0,0.0,1.0,12.0,23.0,0.0,6.0,10.0,4260,4962.0
242,2015_东方明工业城,1370.0,704.0,666.0,1914.0,True,24.0,8.0,0.0,4.0,9.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1926,817.0
243,2015_东方路口,770.0,524.0,246.0,3498.0,False,128.0,40.0,5.0,13.0,55.0,21.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,3527,2001.0
244,2015_东方雅苑,2.0,2.0,0.0,844.0,True,958.0,20.0,76.0,168.0,257.0,106.0,51.0,172.0,14.0,22.0,36.0,3.0,34.0,30.0,842,28257.0
251,2015_东明大道,498.0,272.0,226.0,3525.0,False,15.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3554,3557.0
253,2015_东森驾校,750.0,444.0,306.0,8309.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582,3607.0
254,2015_东江科技园,3344.0,1924.0,1420.0,4316.0,False,16.0,0.0,1.0,0.0,1.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4344,864.0
255,2015_东江钢铁,2080.0,1028.0,1052.0,2399.0,False,142.0,0.0,7.0,10.0,43.0,44.0,0.0,0.0,2.0,4.0,7.0,0.0,3.0,2.0,2441,4383.0
256,2015_东泉新村,12934.0,7494.0,5440.0,546.0,True,659.0,8.0,141.0,53.0,75.0,69.0,4.0,32.0,5.0,1.0,10.0,0.0,5.0,10.0,546,3946.0
257,2015_东海丽景花园,3684.0,1990.0,1694.0,762.0,False,471.0,40.0,23.0,90.0,124.0,53.0,14.0,42.0,25.0,10.0,15.0,2.0,9.0,6.0,761,5034.0
265,2015_东港酒店,2512.0,1360.0,1152.0,3570.0,True,364.0,38.0,14.0,39.0,168.0,29.0,5.0,24.0,3.0,2.0,16.0,0.0,8.0,8.0,3599,5230.0
267,2015_东湖客运站,920.0,474.0,446.0,1366.0,True,1078.0,20.0,136.0,87.0,122.0,67.0,33.0,92.0,8.0,5.0,31.0,3.0,11.0,2.0,1378,6044.0
268,2015_东湖宾馆,5072.0,2310.0,2762.0,410.0,True,685.0,12.0,20.0,89.0,204.0,110.0,26.0,48.0,12.0,5.0,19.0,2.0,10.0,2.0,410,6271.0
269,2015_东湖路,3430.0,1662.0,1768.0,401.0,True,575.0,8.0,53.0,51.0,122.0,106.0,23.0,52.0,11.0,11.0,14.0,0.0,8.0,1.0,401,6145.0
272,2015_东滨路中,3474.0,1906.0,1568.0,330.0,False,169.0,42.0,18.0,31.0,20.0,11.0,6.0,44.0,5.0,4.0,5.0,0.0,3.0,0.0,330,9889.0
273,2015_东环一路中,36.0,24.0,12.0,4536.0,False,718.0,20.0,40.0,76.0,330.0,103.0,28.0,52.0,1.0,17.0,26.0,0.0,8.0,3.0,4639,6345.0
274,2015_东环天虹,668.0,448.0,220.0,3863.0,False,752.0,22.0,56.0,103.0,244.0,134.0,21.0,76.0,3.0,24.0,17.0,0.0,27.0,15.0,3892,5544.0
275,2015_东联路口,1442.0,748.0,694.0,3991.0,False,33.0,2.0,0.0,0.0,6.0,8.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,4020,198.0
276,2015_东荣厂,46.0,32.0,14.0,3727.0,False,259.0,6.0,5.0,28.0,113.0,72.0,2.0,16.0,0.0,4.0,6.0,0.0,3.0,5.0,3756,2357.0
278,2015_东边,1166.0,610.0,556.0,1141.0,True,1318.0,6.0,161.0,151.0,321.0,276.0,32.0,52.0,3.0,21.0,40.0,0.0,14.0,6.0,1139,2554.0
281,2015_东部公交基地,3868.0,2030.0,1838.0,2883.0,False,91.0,2.0,0.0,6.0,16.0,44.0,1.0,10.0,2.0,4.0,3.0,0.0,0.0,3.0,2912,3002.0
282,2015_东部华侨城,2316.0,1258.0,1058.0,976.0,False,423.0,12.0,15.0,30.0,165.0,50.0,8.0,58.0,20.0,12.0,3.0,2.0,6.0,51.0,974,2359.0
283,2015_东部电厂,438.0,284.0,154.0,5568.0,False,7.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,5710,159.0
284,2015_东都花园,9226.0,5072.0,4154.0,1709.0,True,378.0,6.0,15.0,45.0,238.0,15.0,10.0,50.0,0.0,2.0,4.0,1.0,12.0,0.0,1721,7880.0
287,2015_东长路口,3582.0,2012.0,1570.0,3782.0,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3811,1287.0
291,2015_东门③,58698.0,27096.0,31602.0,13.0,True,2164.0,4.0,79.0,156.0,1366.0,268.0,41.0,126.0,13.0,25.0,26.0,1.0,30.0,20.0,13,10781.0
295,2015_东门中①,3506.0,1582.0,1924.0,20.0,True,1141.0,2.0,56.0,67.0,693.0,108.0,18.0,94.0,0.0,8.0,20.0,0.0,7.0,17.0,20,11915.0
301,2015_中亚电子博览中心,652.0,352.0,300.0,2576.0,False,58.0,14.0,1.0,7.0,16.0,5.0,1.0,12.0,1.0,1.0,0.0,0.0,1.0,4.0,2617,4242.0
302,2015_中亭路口,36.0,26.0,10.0,2402.0,False,197.0,0.0,7.0,20.0,67.0,50.0,1.0,2.0,0.0,4.0,17.0,0.0,1.0,1.0,2444,3830.0
303,2015_中信工业区,158.0,100.0,58.0,5749.0,False,224.0,8.0,16.0,15.0,54.0,27.0,2.0,10.0,0.0,3.0,2.0,0.0,2.0,2.0,5891,7248.0
304,2015_中信红树湾,740.0,462.0,278.0,602.0,True,777.0,10.0,10.0,86.0,374.0,123.0,34.0,44.0,6.0,26.0,29.0,1.0,16.0,6.0,602,3430.0
307,2015_中兴发展,424.0,168.0,256.0,1937.0,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1949,251.0
311,2015_中兴通讯①,266.0,118.0,148.0,453.0,True,91.0,0.0,13.0,4.0,5.0,13.0,1.0,54.0,0.0,2.0,0.0,1.0,9.0,1.0,453,8146.0
313,2015_中兴通讯学院,2456.0,1040.0,1416.0,1939.0,False,235.0,6.0,5.0,13.0,75.0,56.0,6.0,30.0,14.0,5.0,9.0,2.0,1.0,7.0,1951,3089.0
315,2015_中冠厂,148.0,72.0,76.0,5185.0,False,37.0,18.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5313,1982.0
316,2015_中医院,4738.0,2236.0,2502.0,228.0,True,1368.0,20.0,113.0,235.0,227.0,203.0,95.0,212.0,51.0,37.0,63.0,4.0,62.0,37.0,228,18020.0
318,2015_中华制漆,4966.0,2638.0,2328.0,1629.0,False,129.0,14.0,3.0,18.0,47.0,6.0,3.0,6.0,2.0,1.0,4.0,0.0,1.0,0.0,1641,5379.0
319,2015_中南人防加油站,5510.0,3056.0,2454.0,2974.0,False,633.0,18.0,16.0,62.0,310.0,66.0,22.0,56.0,3.0,10.0,21.0,3.0,13.0,0.0,3003,14038.0
320,2015_中南花园,4342.0,2418.0,1924.0,1684.0,True,537.0,32.0,81.0,29.0,199.0,34.0,30.0,46.0,2.0,3.0,12.0,1.0,2.0,0.0,1696,3811.0
321,2015_中台电热,2234.0,1298.0,936.0,2365.0,False,97.0,4.0,6.0,13.0,31.0,24.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,1.0,2407,4709.0
322,2015_中商花园,3254.0,1834.0,1420.0,4143.0,True,341.0,54.0,19.0,28.0,162.0,11.0,10.0,72.0,5.0,3.0,6.0,1.0,6.0,0.0,4172,6705.0
323,2015_中国银行大厦,19774.0,8402.0,11372.0,696.0,True,1713.0,22.0,61.0,352.0,741.0,180.0,40.0,154.0,26.0,33.0,41.0,3.0,79.0,37.0,696,7688.0
324,2015_中国银行沙井支行,852.0,420.0,432.0,5031.0,False,52.0,6.0,26.0,3.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5160,4396.0
329,2015_中央原著,10414.0,5328.0,5086.0,3202.0,True,313.0,4.0,13.0,40.0,102.0,61.0,5.0,46.0,2.0,8.0,8.0,0.0,0.0,1.0,3231,976.0
330,2015_中央悦城,2482.0,1412.0,1070.0,5304.0,False,209.0,38.0,15.0,10.0,55.0,10.0,22.0,50.0,13.0,4.0,4.0,2.0,5.0,2.0,5432,5143.0
331,2015_中山公园东门,11042.0,6562.0,4480.0,300.0,False,257.0,42.0,26.0,21.0,48.0,50.0,4.0,50.0,4.0,6.0,2.0,9.0,6.0,5.0,300,13807.0
332,2015_中山公园西门,3470.0,1838.0,1632.0,1921.0,False,75.0,12.0,1.0,1.0,17.0,5.0,5.0,28.0,4.0,0.0,0.0,10.0,0.0,0.0,1933,12603.0
336,2015_中建工业区,10842.0,5860.0,4982.0,2145.0,False,90.0,2.0,9.0,14.0,21.0,24.0,1.0,18.0,2.0,0.0,1.0,0.0,2.0,0.0,2172,4056.0
337,2015_中心书城北,5934.0,3116.0,2818.0,174.0,True,300.0,4.0,1.0,15.0,133.0,57.0,28.0,78.0,0.0,7.0,3.0,6.0,0.0,1.0,174,6571.0
338,2015_中心公园,1560.0,784.0,776.0,723.0,True,439.0,6.0,30.0,81.0,100.0,90.0,26.0,58.0,7.0,12.0,10.0,6.0,7.0,2.0,723,105.0
339,2015_中心医院路口,3956.0,1992.0,1964.0,5156.0,True,605.0,6.0,5.0,70.0,344.0,96.0,0.0,4.0,6.0,1.0,21.0,0.0,1.0,8.0,5284,6564.0
340,2015_中心商城,142.0,78.0,64.0,3801.0,False,1244.0,14.0,19.0,151.0,726.0,187.0,26.0,60.0,8.0,21.0,24.0,0.0,9.0,23.0,3830,7465.0
342,2015_中心路口,5288.0,3208.0,2080.0,1649.0,False,11.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1661,3552.0
344,2015_中油大厦,44480.0,24784.0,19696.0,877.0,False,1142.0,22.0,66.0,149.0,422.0,185.0,41.0,98.0,7.0,47.0,27.0,1.0,15.0,31.0,875,11977.0
345,2015_中泰工业园,64.0,22.0,42.0,2446.0,False,83.0,14.0,5.0,20.0,36.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2487,2566.0
347,2015_中海信科技园,1640.0,1174.0,466.0,7893.0,False,147.0,2.0,2.0,12.0,57.0,28.0,5.0,10.0,6.0,3.0,8.0,0.0,3.0,5.0,8166,1316.0
348,2015_中海凯骊酒店北,1248.0,640.0,608.0,2723.0,False,81.0,0.0,2.0,9.0,5.0,9.0,2.0,22.0,0.0,5.0,5.0,0.0,4.0,3.0,2752,3442.0
350,2015_中海大山地,6358.0,3952.0,2406.0,5319.0,True,110.0,6.0,3.0,18.0,38.0,10.0,3.0,14.0,3.0,0.0,5.0,0.0,1.0,0.0,5447,2927.0
352,2015_中海康城国际,4578.0,2524.0,2054.0,2872.0,False,182.0,2.0,8.0,32.0,38.0,34.0,6.0,34.0,2.0,0.0,7.0,0.0,5.0,1.0,2901,4046.0
353,2015_中海康城国际东,7512.0,4214.0,3298.0,3564.0,False,208.0,2.0,8.0,41.0,44.0,39.0,15.0,38.0,3.0,0.0,4.0,0.0,4.0,0.0,3593,3091.0
355,2015_中海怡美山庄,2634.0,1280.0,1354.0,2937.0,True,140.0,6.0,15.0,25.0,17.0,24.0,9.0,34.0,1.0,4.0,3.0,0.0,5.0,1.0,2966,2390.0
356,2015_中海怡翠,17860.0,9736.0,8124.0,1389.0,True,113.0,12.0,17.0,17.0,21.0,11.0,18.0,6.0,1.0,3.0,7.0,0.0,3.0,0.0,1401,4605.0
357,2015_中海日辉台,4382.0,2566.0,1816.0,1288.0,False,204.0,32.0,9.0,42.0,64.0,19.0,11.0,18.0,0.0,4.0,9.0,5.0,4.0,2.0,1300,4433.0
358,2015_中海西岸华府,894.0,472.0,422.0,2388.0,False,302.0,18.0,21.0,67.0,107.0,33.0,18.0,28.0,0.0,3.0,7.0,0.0,6.0,1.0,2430,6217.0
360,2015_中盛科技园,8076.0,4724.0,3352.0,3144.0,False,222.0,2.0,7.0,23.0,72.0,57.0,9.0,14.0,3.0,2.0,9.0,0.0,4.0,6.0,3173,2661.0
365,2015_中级法院,26366.0,14418.0,11948.0,443.0,True,211.0,2.0,37.0,36.0,14.0,11.0,15.0,70.0,19.0,9.0,2.0,0.0,9.0,1.0,443,6818.0
366,2015_中航地产,1958.0,1018.0,940.0,5761.0,True,371.0,4.0,16.0,82.0,92.0,89.0,12.0,32.0,7.0,10.0,10.0,10.0,4.0,2.0,5903,94.0
367,2015_中航格澜郡,2542.0,1438.0,1104.0,3391.0,False,157.0,16.0,7.0,28.0,57.0,20.0,1.0,12.0,1.0,1.0,7.0,0.0,6.0,0.0,3420,3505.0
368,2015_中英公学南,1508.0,836.0,672.0,8401.0,True,546.0,24.0,36.0,43.0,137.0,52.0,19.0,68.0,9.0,6.0,8.0,0.0,8.0,2.0,8673,14345.0
372,2015_中闽花园,4448.0,2552.0,1896.0,2184.0,False,123.0,34.0,6.0,9.0,34.0,6.0,7.0,2.0,3.0,1.0,3.0,3.0,2.0,0.0,2226,9072.0
373,2015_中集公司,508.0,332.0,176.0,2756.0,False,14.0,0.0,2.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2785,1368.0
374,2015_中集集团,70.0,46.0,24.0,2758.0,False,16.0,2.0,2.0,1.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2787,1659.0
375,2015_丰树山石塘,272.0,178.0,94.0,5935.0,False,10.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6180,2123.0
378,2015_丰润居委会,728.0,418.0,310.0,1129.0,False,415.0,32.0,24.0,76.0,138.0,56.0,16.0,56.0,4.0,9.0,16.0,0.0,4.0,5.0,1127,5297.0
379,2015_丰田村,2048.0,1054.0,994.0,3109.0,False,39.0,4.0,2.0,0.0,10.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3138,1909.0
380,2015_丰盛集团,1046.0,500.0,546.0,3878.0,False,89.0,0.0,4.0,11.0,43.0,19.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,3907,1365.0
382,2015_丹坑村,3150.0,1734.0,1416.0,2662.0,True,306.0,8.0,9.0,21.0,50.0,21.0,2.0,12.0,3.0,3.0,2.0,0.0,0.0,1.0,2691,4667.0
383,2015_丹平人行天桥,152.0,78.0,74.0,1793.0,True,325.0,62.0,2.0,51.0,109.0,50.0,3.0,6.0,2.0,2.0,8.0,0.0,5.0,8.0,1805,8007.0
385,2015_丹平金鹏物流,8048.0,4162.0,3886.0,1881.0,True,176.0,64.0,1.0,96.0,8.0,7.0,0.0,10.0,2.0,1.0,0.0,0.0,4.0,3.0,1893,6187.0
390,2015_丹竹头地铁站,87254.0,45254.0,42000.0,129.0,True,191.0,10.0,15.0,33.0,41.0,35.0,7.0,26.0,0.0,4.0,7.0,0.0,3.0,0.0,129,11568.0
392,2015_丹竹头村委,954.0,572.0,382.0,4393.0,True,152.0,6.0,4.0,22.0,34.0,11.0,1.0,12.0,10.0,1.0,8.0,0.0,3.0,0.0,4466,13541.0
393,2015_丹竹头社区,4752.0,2388.0,2364.0,1882.0,True,387.0,8.0,10.0,41.0,122.0,72.0,6.0,16.0,0.0,4.0,9.0,1.0,5.0,9.0,1894,10054.0
394,2015_主力厂宿舍,420.0,236.0,184.0,4021.0,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4050,344.0
395,2015_主力学校,58.0,34.0,24.0,5109.0,False,90.0,0.0,3.0,5.0,51.0,12.0,3.0,8.0,0.0,1.0,1.0,0.0,2.0,0.0,5238,658.0
399,2015_丽岛,1076.0,614.0,462.0,741.0,True,177.0,34.0,22.0,23.0,30.0,16.0,16.0,28.0,6.0,5.0,8.0,0.0,0.0,2.0,741,6070.0
401,2015_丽景城,17828.0,9382.0,8446.0,1972.0,False,339.0,50.0,25.0,57.0,89.0,41.0,4.0,52.0,2.0,4.0,9.0,0.0,10.0,3.0,1984,2156.0
402,2015_丽晶国际,144.0,86.0,58.0,5420.0,True,930.0,42.0,29.0,199.0,299.0,127.0,86.0,118.0,4.0,14.0,33.0,0.0,30.0,0.0,5547,13214.0
403,2015_丽晶酒店,410.0,256.0,154.0,2887.0,False,261.0,30.0,13.0,33.0,113.0,46.0,8.0,8.0,1.0,6.0,4.0,0.0,3.0,8.0,2916,5728.0
405,2015_丽沙花都,954.0,512.0,442.0,2110.0,False,422.0,38.0,7.0,86.0,150.0,65.0,24.0,36.0,2.0,9.0,16.0,0.0,8.0,1.0,2137,6720.0
406,2015_丽湖花园,48440.0,27196.0,21244.0,1015.0,True,107.0,4.0,3.0,3.0,82.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1013,9942.0
408,2015_丽都酒店①,18.0,14.0,4.0,105.0,True,1287.0,8.0,95.0,299.0,199.0,239.0,13.0,178.0,26.0,65.0,33.0,2.0,39.0,55.0,105,3238.0
409,2015_丽都酒店②,142.0,86.0,56.0,43.0,True,1302.0,10.0,62.0,255.0,238.0,226.0,30.0,134.0,21.0,56.0,40.0,4.0,42.0,42.0,43,4267.0
410,2015_久裕厂,1304.0,966.0,338.0,6864.0,False,383.0,2.0,7.0,44.0,164.0,78.0,7.0,4.0,0.0,20.0,15.0,0.0,3.0,6.0,7128,978.0
412,2015_义乌小商品市场,2588.0,1346.0,1242.0,4733.0,False,1525.0,38.0,7.0,59.0,1252.0,122.0,4.0,26.0,0.0,4.0,16.0,0.0,7.0,4.0,4835,2312.0
413,2015_乌冲村,66.0,36.0,30.0,3964.0,False,20.0,0.0,0.0,0.0,3.0,5.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,5.0,3993,510.0
418,2015_乐群小学,3876.0,2148.0,1728.0,760.0,False,224.0,54.0,9.0,28.0,55.0,39.0,5.0,22.0,1.0,1.0,3.0,1.0,2.0,2.0,759,4066.0
419,2015_乐荣集团,6668.0,3936.0,2732.0,2262.0,False,213.0,8.0,2.0,24.0,78.0,31.0,3.0,8.0,0.0,5.0,5.0,0.0,4.0,8.0,2304,6580.0
420,2015_九九同心工业区,2938.0,1606.0,1332.0,4897.0,False,68.0,0.0,5.0,4.0,19.0,25.0,0.0,6.0,0.0,3.0,4.0,0.0,1.0,1.0,5029,209.0
424,2015_九围村委,33314.0,17884.0,15430.0,1960.0,False,121.0,0.0,6.0,20.0,28.0,52.0,0.0,4.0,0.0,5.0,1.0,0.0,3.0,1.0,1972,5854.0
426,2015_九州家园,12346.0,5930.0,6416.0,3828.0,True,273.0,42.0,9.0,24.0,115.0,27.0,6.0,16.0,3.0,1.0,13.0,1.0,5.0,7.0,3857,4627.0
427,2015_九州家园西,1118.0,742.0,376.0,5298.0,True,486.0,20.0,10.0,61.0,184.0,87.0,10.0,28.0,6.0,12.0,20.0,0.0,7.0,17.0,5426,6122.0
428,2015_九祥岭①,154.0,92.0,62.0,739.0,True,1409.0,22.0,46.0,172.0,665.0,233.0,47.0,96.0,22.0,15.0,38.0,1.0,13.0,18.0,739,3478.0
429,2015_九祥岭②,17990.0,10096.0,7894.0,743.0,True,488.0,16.0,26.0,80.0,150.0,83.0,35.0,48.0,3.0,8.0,10.0,0.0,2.0,7.0,742,3610.0
430,2015_九里香,5322.0,2784.0,2538.0,2738.0,True,38.0,8.0,1.0,5.0,7.0,5.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,2767,1347.0
431,2015_九鼎厂,1144.0,624.0,520.0,3057.0,False,20.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3086,80.0
433,2015_九龙山花园总站,810.0,452.0,358.0,3442.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3471,1161.0
435,2015_书香门第,8994.0,5144.0,3850.0,3474.0,True,267.0,14.0,16.0,41.0,82.0,34.0,5.0,50.0,3.0,7.0,8.0,0.0,2.0,2.0,3503,2442.0
438,2015_二村市场,1822.0,966.0,856.0,4881.0,False,414.0,2.0,5.0,80.0,171.0,93.0,3.0,14.0,2.0,22.0,8.0,0.0,4.0,13.0,4998,1604.0
439,2015_云彩幼儿园,40.0,22.0,18.0,5085.0,False,10.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5214,8896.0
440,2015_云成厂,3018.0,1532.0,1486.0,3584.0,False,434.0,10.0,1.0,41.0,198.0,105.0,13.0,12.0,1.0,14.0,18.0,2.0,4.0,3.0,3613,2030.0
441,2015_云海山庄,424.0,270.0,154.0,3956.0,False,13.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,2.0,3985,29.0
445,2015_五和地铁站,25708.0,14394.0,11314.0,1290.0,True,1291.0,38.0,87.0,222.0,407.0,298.0,15.0,124.0,7.0,34.0,31.0,0.0,18.0,27.0,1302,5478.0
446,2015_五和地铁站北,33578.0,18436.0,15142.0,3557.0,True,606.0,14.0,135.0,71.0,136.0,142.0,11.0,58.0,3.0,17.0,16.0,0.0,5.0,6.0,3586,4449.0
448,2015_五和路口,35158.0,18852.0,16306.0,1289.0,True,1949.0,38.0,119.0,280.0,854.0,376.0,29.0,120.0,8.0,31.0,46.0,0.0,18.0,40.0,1301,5743.0
449,2015_五和路口北,6220.0,3588.0,2632.0,2133.0,True,910.0,6.0,24.0,92.0,511.0,143.0,21.0,62.0,2.0,17.0,20.0,0.0,10.0,7.0,2160,5680.0
450,2015_五园小学,34.0,22.0,12.0,3198.0,False,71.0,6.0,8.0,14.0,8.0,5.0,4.0,10.0,0.0,1.0,2.0,0.0,1.0,1.0,3227,5541.0
451,2015_五园小学北,382.0,244.0,138.0,3471.0,False,308.0,6.0,12.0,38.0,40.0,15.0,20.0,32.0,2.0,4.0,7.0,0.0,3.0,1.0,3500,5878.0
452,2015_五方广场,5638.0,2842.0,2796.0,7.0,True,273.0,30.0,29.0,18.0,132.0,11.0,5.0,64.0,1.0,6.0,0.0,0.0,1.0,3.0,7,4079.0
453,2015_五洲龙,4828.0,3008.0,1820.0,4847.0,False,80.0,8.0,5.0,7.0,18.0,13.0,1.0,6.0,15.0,0.0,4.0,0.0,0.0,0.0,4964,3072.0
457,2015_五联市场,6622.0,3634.0,2988.0,2718.0,False,372.0,12.0,3.0,61.0,135.0,91.0,6.0,8.0,0.0,9.0,18.0,1.0,4.0,7.0,2747,1671.0
458,2015_五联社区,1090.0,522.0,568.0,2714.0,False,93.0,0.0,1.0,11.0,39.0,10.0,1.0,2.0,2.0,2.0,6.0,2.0,0.0,1.0,2743,2253.0
460,2015_亚力山卓,158.0,98.0,60.0,5072.0,False,44.0,2.0,3.0,6.0,13.0,12.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,5201,5161.0
461,2015_亚星厂,2070.0,1198.0,872.0,3140.0,False,22.0,8.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3169,1551.0
464,2015_交警燕罗扣车场,152.0,94.0,58.0,4624.0,False,40.0,10.0,2.0,6.0,10.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,4726,5838.0
467,2015_京生好百货,5136.0,2876.0,2260.0,2947.0,False,55.0,8.0,4.0,8.0,22.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2976,2897.0
468,2015_京鹏大厦,11526.0,5706.0,5820.0,41.0,True,792.0,22.0,48.0,149.0,160.0,132.0,22.0,142.0,44.0,17.0,16.0,4.0,54.0,30.0,41,7959.0
469,2015_人人购物商场,1258.0,728.0,530.0,4758.0,False,294.0,2.0,3.0,38.0,144.0,51.0,12.0,12.0,6.0,6.0,9.0,0.0,5.0,5.0,4860,1271.0
471,2015_人才大厦,164.0,130.0,34.0,722.0,True,726.0,8.0,59.0,120.0,103.0,125.0,75.0,124.0,22.0,25.0,16.0,2.0,37.0,6.0,722,1856.0
473,2015_人民医院龙华分院,29298.0,16144.0,13154.0,1122.0,False,282.0,6.0,5.0,48.0,114.0,53.0,1.0,6.0,4.0,4.0,13.0,1.0,1.0,12.0,1120,9314.0
476,2015_人民桥,18542.0,9266.0,9276.0,54.0,True,1518.0,24.0,86.0,320.0,536.0,168.0,79.0,140.0,18.0,20.0,32.0,1.0,116.0,26.0,54,10016.0
