treat,总流量,高峰流量,平均乘距,生活类,休闲类,文化类,商务类,设施类,人口
False,62.0,42.0,1578.025093895582,94.0,461.0,12.0,27.0,30.0,3288.0
False,2620.0,1176.0,1951.3852882551105,138.0,570.0,48.0,39.0,46.0,5118.0
False,4564.0,2176.0,2478.7677774049776,3.0,5.0,1.0,8.0,0.0,2143.0
False,8588.0,4608.0,1577.6004904056176,6.0,9.0,0.0,6.0,2.0,7789.0
True,432.0,230.0,4783.068348870711,28.0,17.0,6.0,9.0,32.0,2535.0
True,1686.0,988.0,6613.838548742336,19.0,16.0,3.0,6.0,34.0,2879.0
True,22.0,16.0,1659.765139245054,29.0,55.0,14.0,17.0,22.0,4963.0
False,4802.0,2362.0,6132.144998282919,4.0,7.0,1.0,5.0,8.0,2417.0
True,10.0,10.0,8444.257994439167,66.0,145.0,29.0,51.0,68.0,4260.0
True,2496.0,1462.0,6574.002807819199,1.0,3.0,4.0,4.0,8.0,6557.0
True,10712.0,6018.0,3532.9545489779,10.0,12.0,6.0,8.0,16.0,6089.0
True,70.0,32.0,2453.7726599331345,3.0,45.0,4.0,14.0,52.0,2076.0
False,804.0,426.0,1742.4234443849216,0.0,0.0,0.0,0.0,4.0,1152.0
True,108.0,52.0,7564.636373015998,3.0,0.0,1.0,1.0,8.0,14149.0
True,28510.0,14322.0,4183.656098179637,230.0,701.0,74.0,56.0,46.0,23107.0
True,3142.0,1574.0,1262.3313893317684,6.0,11.0,0.0,10.0,8.0,2279.0
True,6814.0,3876.0,2852.343932273708,5.0,13.0,0.0,7.0,8.0,3841.0
True,564.0,262.0,4011.070799160226,228.0,454.0,52.0,86.0,74.0,28728.0
True,11698.0,6372.0,1421.810009695593,77.0,135.0,16.0,32.0,40.0,3728.0
False,17950.0,9506.0,6513.0852922542,5.0,6.0,6.0,1.0,6.0,3748.0
True,6974.0,3906.0,2587.872433591341,1.0,4.0,2.0,1.0,10.0,3064.0
False,2014.0,1230.0,2590.756781630254,2.0,6.0,0.0,8.0,2.0,3441.0
False,1314.0,682.0,3293.836187842012,6.0,24.0,2.0,15.0,4.0,5155.0
False,2608.0,1434.0,1997.5695117520652,0.0,8.0,1.0,2.0,2.0,3667.0
False,2062.0,1238.0,2330.617455086443,0.0,1.0,0.0,1.0,6.0,2344.0
True,2136.0,1098.0,11854.748644977628,217.0,422.0,114.0,204.0,156.0,19868.0
True,1788.0,900.0,8678.630201760256,161.0,240.0,56.0,142.0,98.0,14473.0
True,15070.0,8788.0,7491.266619742404,6.0,4.0,2.0,1.0,16.0,4501.0
False,10906.0,6716.0,1574.6655857649482,70.0,174.0,15.0,13.0,20.0,3440.0
True,6408.0,3734.0,1775.4880163271607,114.0,297.0,26.0,82.0,46.0,9526.0
False,1222.0,598.0,2245.274749563864,16.0,51.0,3.0,6.0,20.0,3321.0
False,4808.0,2812.0,6771.674157625695,1.0,22.0,1.0,5.0,2.0,4625.0
False,44.0,28.0,2502.428467205024,0.0,7.0,0.0,0.0,4.0,927.0
False,1890.0,1126.0,1453.915762509875,81.0,267.0,12.0,39.0,28.0,2843.0
False,8144.0,4730.0,5860.533780141457,0.0,1.0,0.0,0.0,0.0,4186.0
False,450.0,288.0,2145.2503189418217,0.0,1.0,0.0,4.0,0.0,2274.0
False,318.0,188.0,1936.3980880389447,82.0,235.0,17.0,12.0,16.0,2008.0
False,270.0,124.0,1885.194483315932,0.0,22.0,17.0,2.0,2.0,928.0
False,502.0,262.0,1052.0619083995005,20.0,50.0,6.0,15.0,10.0,4989.0
False,128.0,76.0,1441.5380978892365,2.0,1.0,0.0,2.0,10.0,823.0
False,794.0,454.0,4287.618961074698,1.0,0.0,0.0,0.0,20.0,392.0
False,5586.0,3320.0,3311.2298553157893,2.0,0.0,1.0,9.0,16.0,2636.0
False,7532.0,4142.0,5258.065945367029,55.0,66.0,5.0,10.0,24.0,3615.0
False,80.0,46.0,3294.521701835489,19.0,45.0,10.0,2.0,46.0,2956.0
False,14.0,12.0,1324.2197784720113,3.0,12.0,8.0,5.0,4.0,2340.0
False,16556.0,8908.0,5642.22933674297,39.0,50.0,3.0,7.0,6.0,3729.0
False,6812.0,3736.0,3135.2080869240126,39.0,50.0,3.0,7.0,6.0,3729.0
False,1712.0,954.0,1533.8844442285938,52.0,115.0,21.0,18.0,38.0,3848.0
False,358.0,202.0,9545.89230016005,29.0,54.0,5.0,23.0,14.0,5055.0
False,1254.0,766.0,2329.4393858456947,1.0,8.0,1.0,8.0,10.0,974.0
False,5286.0,2802.0,9618.32481905514,8.0,25.0,1.0,10.0,0.0,4600.0
False,7390.0,4042.0,7010.783033101647,0.0,8.0,2.0,11.0,6.0,7901.0
False,1228.0,710.0,7482.593991569134,34.0,78.0,6.0,6.0,6.0,1952.0
False,5488.0,3028.0,1386.835503672039,80.0,249.0,15.0,69.0,48.0,13561.0
False,1806.0,1064.0,8990.171510425907,0.0,0.0,0.0,0.0,4.0,1893.0
False,990.0,630.0,7451.122483357477,27.0,9.0,0.0,3.0,4.0,2401.0
False,3412.0,2094.0,7339.239314471888,330.0,842.0,60.0,145.0,60.0,4700.0
True,7276.0,3954.0,3134.156040438864,123.0,353.0,14.0,13.0,28.0,11691.0
True,194.0,66.0,2059.111514144787,8.0,29.0,1.0,5.0,8.0,8910.0
True,5644.0,2686.0,4743.622491573905,260.0,454.0,76.0,102.0,120.0,19160.0
True,7672.0,3638.0,5055.726093134388,208.0,506.0,39.0,71.0,70.0,16154.0
True,5718.0,3028.0,11831.293600883466,55.0,61.0,18.0,45.0,38.0,5999.0
True,7850.0,4256.0,10888.21486973616,58.0,108.0,18.0,38.0,34.0,4324.0
True,7674.0,4424.0,2438.9374461019424,121.0,396.0,27.0,43.0,44.0,7639.0
False,714.0,374.0,1825.7187572953285,59.0,161.0,18.0,20.0,30.0,4369.0
False,504.0,282.0,1635.9612876692847,21.0,53.0,6.0,4.0,16.0,2841.0
False,10672.0,6008.0,17083.323818890505,10.0,43.0,1.0,4.0,0.0,5287.0
False,5956.0,3294.0,4665.908429132664,162.0,720.0,29.0,29.0,42.0,4390.0
False,10446.0,4800.0,7021.948506126566,74.0,169.0,10.0,39.0,50.0,3759.0
False,11674.0,6416.0,3828.684181994885,198.0,1312.0,44.0,32.0,74.0,4759.0
False,542.0,348.0,2081.6058720590067,150.0,1309.0,30.0,32.0,54.0,3985.0
False,15036.0,7804.0,3625.4494981173375,192.0,1138.0,52.0,39.0,76.0,5514.0
False,424.0,266.0,1083.7166649733051,9.0,19.0,1.0,7.0,2.0,4421.0
False,13334.0,6780.0,8952.162740282061,162.0,414.0,39.0,41.0,54.0,7863.0
False,448.0,244.0,14576.276301877298,44.0,72.0,7.0,30.0,28.0,4722.0
False,94.0,66.0,3360.2754361895177,59.0,218.0,7.0,21.0,14.0,5598.0
False,19332.0,10350.0,5408.593400388084,196.0,494.0,66.0,56.0,32.0,10957.0
False,3898.0,1794.0,6639.4795561590045,10.0,60.0,3.0,17.0,4.0,4976.0
False,312.0,166.0,3340.029913000508,84.0,177.0,12.0,23.0,18.0,6144.0
True,12504.0,5788.0,2371.6760298577674,98.0,269.0,25.0,41.0,58.0,376.0
True,10350.0,4664.0,2331.201047522928,101.0,197.0,43.0,102.0,64.0,16908.0
True,14338.0,7522.0,7492.883053328506,43.0,55.0,10.0,25.0,26.0,3230.0
True,22410.0,11942.0,3472.270369488343,4.0,4.0,2.0,4.0,0.0,1846.0
True,27622.0,14356.0,5598.907220091753,203.0,584.0,32.0,35.0,52.0,4467.0
True,10468.0,5292.0,5133.59870922244,4.0,4.0,3.0,5.0,2.0,5050.0
True,6886.0,3398.0,11284.382420019034,75.0,161.0,22.0,23.0,12.0,2093.0
False,27076.0,15196.0,2699.255330670341,22.0,81.0,6.0,11.0,10.0,2939.0
True,1844.0,1024.0,11293.177105296076,44.0,77.0,17.0,32.0,60.0,9950.0
False,832.0,434.0,2522.994877717022,16.0,38.0,5.0,3.0,2.0,2147.0
False,3774.0,2046.0,2382.1926750032244,38.0,88.0,8.0,4.0,4.0,998.0
False,402.0,248.0,2141.149846846712,0.0,0.0,0.0,1.0,0.0,120.0
False,8.0,2.0,1329.7666835123548,83.0,217.0,11.0,17.0,16.0,4075.0
False,26248.0,14416.0,2407.1117711349543,103.0,191.0,22.0,80.0,36.0,8062.0
False,4748.0,2524.0,6759.693118330109,73.0,185.0,9.0,8.0,8.0,8519.0
False,1336.0,722.0,2276.230973823339,38.0,175.0,7.0,6.0,8.0,5450.0
True,5236.0,2584.0,5530.065651553762,27.0,47.0,32.0,38.0,50.0,2971.0
True,7032.0,4000.0,2031.984408485177,53.0,192.0,5.0,33.0,30.0,3068.0
True,6766.0,3432.0,6711.884192539086,268.0,596.0,121.0,206.0,214.0,19740.0
False,2262.0,1330.0,3290.0902822540625,22.0,74.0,6.0,7.0,6.0,3794.0
False,3304.0,2002.0,6964.351254613005,11.0,2.0,0.0,2.0,6.0,4170.0
False,56.0,44.0,620.3186135287109,2.0,18.0,1.0,6.0,2.0,1469.0
False,876.0,464.0,3235.452056787935,4.0,20.0,3.0,1.0,0.0,2147.0
False,2038.0,1052.0,4766.414671548674,42.0,133.0,14.0,14.0,14.0,1706.0
False,1054.0,582.0,2693.354537052961,50.0,121.0,6.0,9.0,8.0,5989.0
False,1172.0,712.0,1902.1329345320776,6.0,18.0,1.0,11.0,4.0,12096.0
False,904.0,570.0,1526.734349231387,121.0,445.0,20.0,37.0,20.0,2089.0
False,9540.0,5014.0,3270.107736504434,0.0,2.0,0.0,2.0,0.0,2302.0
True,1658.0,784.0,1868.0645317846088,27.0,58.0,5.0,25.0,36.0,2265.0
False,454.0,272.0,1838.9811798074231,17.0,38.0,7.0,10.0,4.0,5181.0
False,570.0,298.0,2100.955584125386,67.0,144.0,8.0,13.0,4.0,2394.0
True,8288.0,4450.0,3239.528226865926,4.0,14.0,2.0,6.0,2.0,2097.0
False,1046.0,706.0,2448.150709187531,49.0,85.0,9.0,8.0,10.0,1084.0
True,650.0,292.0,2741.744649079781,296.0,449.0,88.0,160.0,142.0,9662.0
False,5608.0,3024.0,2194.425017399862,13.0,59.0,2.0,9.0,8.0,1727.0
False,158.0,86.0,12705.497651176787,41.0,57.0,2.0,5.0,6.0,1660.0
False,3312.0,1560.0,1852.635778091991,36.0,174.0,9.0,9.0,16.0,1927.0
False,16232.0,8878.0,5125.074356545065,59.0,74.0,2.0,6.0,10.0,2345.0
False,31260.0,17210.0,8465.438874715073,97.0,329.0,13.0,24.0,8.0,8370.0
False,3404.0,2124.0,1739.6291562349093,80.0,42.0,8.0,12.0,12.0,6984.0
False,360.0,242.0,2213.5865022273224,0.0,2.0,0.0,0.0,12.0,445.0
False,394.0,152.0,7690.982453892292,8.0,53.0,7.0,8.0,12.0,1209.0
False,25696.0,14386.0,1716.2235293842286,123.0,242.0,21.0,36.0,32.0,760.0
False,1196.0,680.0,1720.377668584302,0.0,9.0,1.0,1.0,4.0,3280.0
False,13208.0,7076.0,1854.9145874579915,97.0,232.0,16.0,51.0,18.0,3432.0
False,15812.0,8632.0,6620.342111960351,73.0,55.0,6.0,14.0,12.0,4960.0
False,13320.0,6940.0,2971.5203195417675,67.0,182.0,12.0,44.0,12.0,6172.0
False,474.0,310.0,2170.0550794132614,47.0,169.0,8.0,33.0,10.0,2264.0
False,3806.0,2080.0,2572.8565652684283,18.0,144.0,12.0,14.0,14.0,1072.0
False,5434.0,2998.0,5590.539668699393,39.0,54.0,8.0,20.0,16.0,3450.0
False,17902.0,9328.0,1794.8155760229176,44.0,119.0,16.0,21.0,10.0,579.0
False,26.0,4.0,3219.270581872124,42.0,93.0,4.0,44.0,6.0,4945.0
True,3076.0,1576.0,3926.013235161821,31.0,212.0,22.0,17.0,34.0,4133.0
True,1618.0,1062.0,1238.6774488035842,21.0,41.0,6.0,12.0,16.0,939.0
False,1248.0,778.0,580.5827877177138,1.0,2.0,0.0,1.0,0.0,2616.0
False,708.0,456.0,1943.2525193089268,0.0,0.0,0.0,0.0,0.0,7868.0
True,42546.0,22960.0,5041.092743329209,182.0,387.0,50.0,108.0,116.0,19258.0
True,21324.0,10708.0,3203.9649035889474,63.0,114.0,26.0,36.0,42.0,10470.0
True,12428.0,6382.0,2379.9944883929907,0.0,0.0,0.0,0.0,8.0,1601.0
False,4038.0,2388.0,6428.890487941405,13.0,43.0,1.0,9.0,6.0,3460.0
False,2506.0,1278.0,1231.6592855947242,0.0,0.0,0.0,0.0,0.0,335.0
False,2468.0,1372.0,3774.464824217618,14.0,25.0,2.0,1.0,6.0,657.0
True,500.0,350.0,5460.229129591163,30.0,77.0,12.0,68.0,106.0,9869.0
False,53608.0,31358.0,4130.199354669963,44.0,157.0,7.0,8.0,18.0,1143.0
False,4528.0,3052.0,2418.2584798470884,2.0,3.0,1.0,2.0,10.0,827.0
False,266.0,134.0,6129.481782703528,3.0,25.0,1.0,4.0,16.0,1192.0
True,2454.0,1324.0,1910.6839459077307,36.0,160.0,13.0,7.0,26.0,4331.0
True,1868.0,906.0,3243.6042517473184,36.0,160.0,13.0,7.0,26.0,4331.0
True,70754.0,38532.0,3373.641016907395,120.0,221.0,37.0,42.0,54.0,10484.0
True,8982.0,4640.0,9324.610900395146,41.0,77.0,7.0,39.0,38.0,2479.0
True,50.0,36.0,4628.536582429965,36.0,33.0,2.0,11.0,14.0,2867.0
True,1896.0,1266.0,3646.065999848752,264.0,197.0,79.0,66.0,100.0,17489.0
False,102.0,56.0,2103.563741877841,9.0,78.0,0.0,2.0,4.0,13362.0
True,48610.0,24852.0,7031.762574442449,158.0,329.0,31.0,63.0,42.0,4148.0
False,32.0,18.0,462.5937465352032,43.0,77.0,3.0,8.0,4.0,1543.0
False,27906.0,15544.0,5971.455229587699,99.0,189.0,11.0,35.0,20.0,15325.0
False,166.0,88.0,2143.042635521219,12.0,28.0,6.0,8.0,0.0,3882.0
False,300.0,182.0,2859.019305946176,64.0,84.0,3.0,10.0,4.0,4228.0
True,2094.0,1108.0,8166.38667346754,73.0,86.0,35.0,14.0,56.0,3727.0
False,3926.0,2192.0,4564.922719942534,6.0,1.0,0.0,3.0,8.0,1429.0
False,662.0,412.0,2741.252898383194,0.0,2.0,0.0,0.0,2.0,916.0
True,1078.0,600.0,7225.802444126496,30.0,61.0,19.0,47.0,36.0,202.0
True,6358.0,3390.0,8548.907897597652,180.0,358.0,42.0,73.0,100.0,353.0
False,3754.0,1986.0,1139.3482767272374,220.0,370.0,20.0,62.0,46.0,5681.0
True,2680.0,1802.0,7159.679270747581,185.0,384.0,80.0,93.0,146.0,5702.0
True,3970.0,2402.0,5671.540481344467,87.0,113.0,26.0,34.0,68.0,4947.0
True,480.0,320.0,7116.968070634138,17.0,26.0,14.0,17.0,32.0,8299.0
True,2038.0,1360.0,8675.957745055382,130.0,90.0,23.0,73.0,106.0,9110.0
True,1460.0,942.0,7627.216469432681,19.0,13.0,5.0,12.0,32.0,12677.0
True,2282.0,1392.0,6476.185933232478,1.0,7.0,8.0,8.0,16.0,7558.0
True,1728.0,1086.0,8807.710006679126,30.0,16.0,11.0,17.0,26.0,4201.0
True,1172.0,652.0,11828.435475704462,89.0,109.0,36.0,40.0,48.0,0.0
True,33616.0,18910.0,4295.532753084622,53.0,52.0,5.0,25.0,44.0,9021.0
True,5126.0,2726.0,5938.302821779197,43.0,56.0,4.0,13.0,16.0,19028.0
False,1868.0,1094.0,2147.1282015054057,32.0,47.0,19.0,14.0,32.0,5835.0
False,4244.0,2522.0,1518.470891910649,48.0,150.0,15.0,9.0,6.0,5600.0
False,248.0,134.0,3043.5347171581566,4.0,3.0,7.0,0.0,10.0,2934.0
True,20458.0,11284.0,4536.942691186023,1.0,1.0,0.0,2.0,4.0,7421.0
True,2394.0,1308.0,3017.471701375115,3.0,3.0,0.0,5.0,14.0,8446.0
False,1320.0,806.0,4145.240459976265,10.0,32.0,4.0,6.0,4.0,1408.0
True,554.0,332.0,1396.3662078922823,15.0,55.0,2.0,24.0,40.0,9717.0
True,776.0,428.0,1589.9638117127397,2.0,67.0,0.0,1.0,10.0,12789.0
False,416.0,198.0,5255.5067918582745,14.0,10.0,3.0,12.0,14.0,9872.0
False,49028.0,27962.0,2401.0162912998767,0.0,4.0,1.0,4.0,10.0,4610.0
False,57588.0,30666.0,2914.452970322224,26.0,47.0,4.0,3.0,16.0,5520.0
False,15944.0,9364.0,2441.8671052560544,13.0,18.0,5.0,10.0,20.0,4222.0
False,10686.0,6210.0,1765.7293117256356,0.0,3.0,3.0,1.0,6.0,4804.0
False,2098.0,1416.0,1423.525554029583,32.0,91.0,7.0,17.0,20.0,6311.0
True,2022.0,858.0,2473.3183225847856,110.0,108.0,54.0,79.0,64.0,11720.0
False,1820.0,1156.0,2371.9794764387507,11.0,54.0,2.0,11.0,2.0,3434.0
True,2958.0,1828.0,5412.825060680548,21.0,18.0,6.0,13.0,44.0,5961.0
False,24.0,8.0,137.25887159923903,3.0,0.0,0.0,0.0,2.0,112.0
False,106.0,62.0,6360.250573349696,1.0,0.0,0.0,0.0,4.0,126.0
False,96.0,58.0,3729.115612745917,8.0,9.0,0.0,8.0,6.0,3000.0
True,802.0,444.0,3955.446031649148,333.0,955.0,91.0,148.0,114.0,10262.0
False,18.0,10.0,827.4070960176035,48.0,177.0,27.0,34.0,28.0,817.0
False,1322.0,648.0,3049.3565214521223,44.0,103.0,2.0,15.0,18.0,8719.0
True,19078.0,9522.0,2425.744650087129,93.0,252.0,17.0,22.0,36.0,4824.0
False,23348.0,12748.0,5896.996435476463,44.0,701.0,13.0,14.0,20.0,3834.0
False,2148.0,1102.0,5127.570412716539,57.0,99.0,9.0,10.0,6.0,5450.0
False,13384.0,7208.0,3027.10726084672,22.0,27.0,4.0,7.0,4.0,3401.0
False,17146.0,9720.0,1664.429146368701,5.0,12.0,3.0,0.0,4.0,6338.0
False,3930.0,2106.0,2709.6041211765382,23.0,408.0,1.0,7.0,22.0,6403.0
True,13038.0,7402.0,1492.8216173252777,16.0,15.0,12.0,56.0,6.0,4870.0
True,5034.0,2572.0,7351.103990903895,296.0,664.0,59.0,119.0,194.0,15594.0
False,1912.0,1036.0,824.5570843263836,48.0,39.0,3.0,11.0,8.0,3217.0
False,1388.0,764.0,3193.8344788074915,0.0,1.0,0.0,2.0,10.0,1490.0
False,2994.0,1620.0,1706.4770044904294,1.0,5.0,0.0,0.0,12.0,1215.0
False,4110.0,2676.0,1661.1274531284855,78.0,128.0,7.0,23.0,12.0,9561.0
True,23020.0,12310.0,4617.239430721345,198.0,1044.0,54.0,97.0,116.0,15710.0
True,22684.0,11156.0,3007.48915233632,25.0,128.0,13.0,50.0,68.0,85.0
True,1466.0,1466.0,1576.5986293030264,68.0,394.0,22.0,89.0,98.0,78.0
True,1240.0,706.0,5860.976825484166,42.0,337.0,18.0,70.0,68.0,78.0
True,15522.0,7520.0,6947.814265865596,166.0,498.0,48.0,172.0,186.0,124.0
True,10690.0,5750.0,5452.63462115048,61.0,97.0,21.0,45.0,60.0,80.0
True,7300.0,3980.0,6854.0565482080265,81.0,194.0,58.0,61.0,94.0,16120.0
True,22994.0,12760.0,4802.330444455944,6.0,23.0,11.0,11.0,50.0,95.0
True,7204.0,4404.0,2166.735031671875,118.0,159.0,22.0,58.0,64.0,17312.0
False,580.0,312.0,2489.6379448472644,37.0,162.0,3.0,8.0,0.0,4021.0
True,27624.0,12670.0,4353.051140010488,12.0,167.0,10.0,4.0,16.0,2037.0
False,9474.0,5162.0,2661.2992642224262,81.0,186.0,21.0,25.0,8.0,8215.0
False,3404.0,1808.0,4292.531421405492,1.0,0.0,0.0,0.0,4.0,1873.0
True,46.0,36.0,4281.194853641702,6.0,15.0,3.0,8.0,6.0,2651.0
True,362.0,210.0,2345.8362964332014,115.0,368.0,52.0,83.0,82.0,15593.0
False,1810.0,1186.0,1571.273943629309,0.0,3.0,1.0,3.0,4.0,2832.0
False,400.0,254.0,987.2458273046176,0.0,0.0,0.0,1.0,0.0,537.0
False,822.0,444.0,4486.093361826107,40.0,822.0,7.0,15.0,20.0,4098.0
False,1350.0,1016.0,7533.916000192907,37.0,56.0,15.0,30.0,22.0,8548.0
False,9380.0,5108.0,6622.313467616658,26.0,22.0,2.0,19.0,16.0,6281.0
False,6822.0,4188.0,1260.994980259206,0.0,2.0,1.0,4.0,2.0,4618.0
False,3618.0,1900.0,1292.8434633983732,62.0,127.0,10.0,8.0,6.0,6346.0
True,8200.0,4008.0,2247.4672115263534,142.0,425.0,32.0,88.0,66.0,16813.0
False,15468.0,9206.0,1543.307434440331,0.0,1.0,0.0,3.0,2.0,5134.0
False,6922.0,3624.0,2949.903187694852,5.0,6.0,1.0,11.0,10.0,2521.0
False,14.0,8.0,5555.350036036632,12.0,12.0,2.0,4.0,12.0,3209.0
False,138.0,72.0,4805.181950787038,86.0,214.0,10.0,22.0,2.0,4287.0
True,18112.0,9866.0,5302.291135714942,62.0,233.0,20.0,22.0,22.0,14323.0
False,3028.0,1528.0,2581.666889900538,27.0,33.0,2.0,7.0,4.0,1860.0
True,384.0,242.0,6487.045613096883,98.0,226.0,73.0,74.0,92.0,5958.0
False,11562.0,7180.0,2372.2524480671445,0.0,1.0,2.0,0.0,0.0,8088.0
True,9654.0,5082.0,5754.295155940812,111.0,571.0,29.0,146.0,78.0,15320.0
False,346.0,204.0,2846.227690503301,9.0,7.0,4.0,13.0,12.0,436.0
True,4048.0,1822.0,2680.207372712076,196.0,463.0,55.0,111.0,118.0,31355.0
False,3136.0,1600.0,2989.011432554288,168.0,114.0,18.0,18.0,48.0,8377.0
False,130432.0,72428.0,2798.4135220161734,86.0,231.0,9.0,44.0,20.0,4336.0
True,29824.0,17058.0,6750.737685747653,151.0,415.0,50.0,70.0,80.0,8928.0
True,61126.0,32532.0,5966.5553479989785,186.0,471.0,59.0,78.0,68.0,9146.0
False,3188.0,1728.0,8566.518445156395,110.0,195.0,9.0,58.0,64.0,8792.0
False,5526.0,2566.0,4519.879408874068,8.0,37.0,28.0,1.0,10.0,1607.0
False,1146.0,582.0,1400.899039388572,110.0,337.0,53.0,35.0,46.0,7897.0
True,822.0,426.0,4039.7023697672535,27.0,64.0,30.0,35.0,28.0,305.0
False,5064.0,2964.0,2256.4303497125043,6.0,1.0,0.0,5.0,0.0,11178.0
False,70.0,36.0,4548.459979106879,121.0,242.0,32.0,59.0,92.0,6375.0
True,6430.0,3912.0,8319.365297265624,19.0,52.0,3.0,24.0,26.0,3181.0
True,4478.0,2472.0,4029.055259746668,103.0,375.0,14.0,28.0,40.0,6514.0
True,18.0,8.0,3901.024777504425,188.0,537.0,41.0,107.0,64.0,4122.0
True,94.0,66.0,11773.049953968048,155.0,317.0,34.0,68.0,74.0,6921.0
True,23412.0,12290.0,6200.342352145996,208.0,668.0,85.0,94.0,122.0,12245.0
True,1958.0,1214.0,8129.922309940744,0.0,6.0,3.0,13.0,22.0,2942.0
False,18.0,10.0,16897.22276819895,156.0,445.0,24.0,37.0,60.0,10402.0
False,5350.0,2852.0,6813.583037902874,122.0,263.0,34.0,54.0,42.0,5889.0
True,3826.0,2166.0,8598.829847458102,146.0,991.0,85.0,89.0,70.0,12853.0
False,3304.0,1776.0,2954.1901030078457,272.0,442.0,56.0,79.0,76.0,14907.0
True,1298.0,796.0,6400.125626134459,0.0,1.0,4.0,2.0,6.0,4875.0
True,3386.0,1840.0,5260.135759761937,43.0,74.0,16.0,25.0,36.0,2704.0
False,4492.0,2262.0,8326.615961342863,127.0,161.0,33.0,38.0,60.0,10153.0
False,24050.0,13762.0,7294.956467256595,132.0,385.0,40.0,68.0,110.0,9190.0
False,31464.0,17950.0,3648.622166599191,38.0,94.0,10.0,20.0,24.0,4433.0
False,43816.0,23548.0,4413.289782610918,156.0,390.0,26.0,54.0,36.0,13502.0
False,9230.0,4214.0,2899.675636667623,216.0,458.0,30.0,94.0,28.0,13123.0
False,1060.0,558.0,4373.935322534301,2.0,19.0,1.0,5.0,4.0,2937.0
False,1724.0,796.0,1577.653621080084,3.0,12.0,1.0,0.0,4.0,1096.0
True,11786.0,6688.0,6382.755901240989,253.0,743.0,107.0,124.0,122.0,13483.0
False,4722.0,2414.0,7058.086320443725,59.0,135.0,7.0,18.0,18.0,5937.0
False,2102.0,1028.0,2270.974463168977,41.0,122.0,8.0,9.0,8.0,6126.0
True,12036.0,7112.0,7595.893457128939,117.0,547.0,44.0,94.0,94.0,4873.0
False,24066.0,12728.0,8239.865128193062,65.0,391.0,7.0,35.0,58.0,7952.0
False,124.0,88.0,1473.3421937192154,35.0,80.0,11.0,20.0,12.0,1516.0
True,466.0,220.0,12117.25558780748,45.0,75.0,18.0,34.0,44.0,2953.0
True,90.0,48.0,17973.97547819558,224.0,612.0,52.0,88.0,52.0,1981.0
False,22.0,10.0,2711.3879793714245,2.0,16.0,0.0,9.0,6.0,2352.0
False,20.0,14.0,2272.0247425810758,32.0,131.0,5.0,5.0,4.0,1264.0
True,53256.0,27578.0,3442.3804213689405,203.0,873.0,128.0,57.0,74.0,15620.0
False,244.0,134.0,2653.533776187908,99.0,221.0,7.0,20.0,60.0,19809.0
False,65392.0,34512.0,3831.4531585011614,128.0,304.0,22.0,45.0,64.0,13422.0
True,2426.0,1616.0,2671.7969361734818,90.0,290.0,30.0,27.0,18.0,2869.0
False,662.0,270.0,3603.528395978354,18.0,35.0,5.0,9.0,2.0,327.0
False,950.0,386.0,2820.0197962493544,18.0,33.0,4.0,9.0,4.0,349.0
False,120.0,40.0,3101.7137633950783,16.0,22.0,0.0,8.0,6.0,238.0
False,742.0,246.0,5702.970310438418,0.0,3.0,0.0,0.0,2.0,10.0
False,836.0,378.0,7542.197837871228,16.0,6.0,3.0,3.0,2.0,334.0
False,46.0,28.0,5108.14031294435,0.0,0.0,0.0,0.0,0.0,9.0
False,3326.0,1522.0,10114.55940983359,30.0,34.0,6.0,20.0,6.0,278.0
False,2782.0,1688.0,2511.5009559771142,86.0,171.0,26.0,28.0,18.0,2315.0
False,3984.0,2170.0,2255.3363510371337,63.0,162.0,9.0,20.0,12.0,2619.0
True,36966.0,18560.0,6858.135228800533,100.0,321.0,47.0,32.0,50.0,2384.0
True,4120.0,2190.0,2107.1352645562797,106.0,241.0,31.0,31.0,46.0,3061.0
True,21984.0,11610.0,5154.856817211942,57.0,96.0,6.0,14.0,12.0,4376.0
False,2054.0,1192.0,1952.5875530370008,107.0,216.0,18.0,21.0,24.0,2704.0
False,2150.0,1320.0,2095.8379290348025,50.0,80.0,8.0,6.0,10.0,1817.0
True,2960.0,1398.0,2489.0423940370924,116.0,493.0,49.0,51.0,72.0,2894.0
True,11568.0,5914.0,1894.482189511096,91.0,280.0,26.0,20.0,12.0,4420.0
False,3444.0,1870.0,2130.9711737209764,45.0,66.0,3.0,5.0,10.0,2465.0
False,2936.0,1906.0,2310.6530907488263,180.0,297.0,20.0,17.0,30.0,4554.0
True,8676.0,4804.0,1649.6893919842596,83.0,212.0,29.0,25.0,30.0,2438.0
False,26516.0,14316.0,6952.495019856882,251.0,556.0,55.0,111.0,130.0,16368.0
True,2722.0,1376.0,4985.664515738229,123.0,128.0,5.0,12.0,36.0,9311.0
True,3940.0,2280.0,2806.623516645396,25.0,33.0,5.0,13.0,20.0,3791.0
True,836.0,446.0,11096.627560674013,188.0,976.0,78.0,91.0,66.0,10273.0
True,4404.0,2630.0,7712.966159163314,166.0,450.0,65.0,109.0,86.0,5696.0
False,112.0,58.0,2086.1650412519843,15.0,32.0,12.0,42.0,6.0,239.0
True,8012.0,4244.0,2915.9805360489663,24.0,69.0,5.0,7.0,8.0,10322.0
False,212.0,138.0,1800.7245639192995,0.0,20.0,3.0,2.0,0.0,4084.0
False,4.0,4.0,8343.796217693014,35.0,66.0,2.0,8.0,14.0,2862.0
