Unnamed: 0_x,station,总流量,高峰流量,平峰流量,Unnamed: 0.1,treat,count,车相关,商务住宅,生活服务,购物服务,餐饮服务,科教文化服务,公共设施,政府机构及社会团体,体育休闲服务,医疗保健服务,风景名胜,金融保险服务,住宿服务,Unnamed: 0_y,pop,站点,平均乘距,year,station_name,cos_theta,cos_abs
30284,2019_深宇科技园,332.0,190.0,142.0,4269.0,False,52.0,0.0,6.0,2.0,3.0,6.0,0.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,4297,1287.0,2019_深宇科技园,2119.200572674297,2019,深宇科技园,0.26203434967848355,0.26203434967848355
30285,2019_深宝电力工业园,2786.0,1458.0,1328.0,5247.0,False,35.0,2.0,0.0,0.0,3.0,0.0,1.0,13.0,4.0,5.0,3.0,1.0,0.0,0.0,5375,5630.0,2019_深宝电力工业园,1708.230033822848,2019,深宝电力工业园,-0.8568004070547676,0.8568004070547676
30288,2019_深朗小区,924.0,414.0,510.0,3033.0,False,56.0,2.0,7.0,3.0,12.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3062,2054.0,2019_深朗小区,2233.595641685937,2019,深朗小区,0.9987761153572643,0.9987761153572643
30289,2019_深朗总站,7500.0,3798.0,3702.0,3032.0,False,22.0,0.0,2.0,3.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3061,1969.0,2019_深朗总站,2608.402905512482,2019,深朗总站,0.15172701670552122,0.15172701670552122
30306,2019_深雅五金塑料厂,6606.0,3150.0,3456.0,3421.0,False,316.0,10.0,11.0,30.0,64.0,32.0,3.0,20.0,3.0,3.0,5.0,0.0,2.0,0.0,3450,2688.0,2019_深雅五金塑料厂,3023.1462240809087,2019,深雅五金塑料厂,0.5439172487105425,0.5439172487105425
30307,2019_混凝土公司,3846.0,1938.0,1908.0,3126.0,False,85.0,0.0,3.0,7.0,20.0,6.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3155,2563.0,2019_混凝土公司,5530.574812036464,2019,混凝土公司,-0.9580241484246348,0.9580241484246348
30309,2019_添利工业园,124.0,52.0,72.0,2712.0,False,68.0,4.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2741,1391.0,2019_添利工业园,1613.4252064719972,2019,添利工业园,0.2007250184271953,0.2007250184271953
30310,2019_清丽路总站,64.0,50.0,14.0,5634.0,False,93.0,2.0,5.0,2.0,16.0,8.0,3.0,10.0,0.0,1.0,0.0,0.0,2.0,0.0,5776,3648.0,2019_清丽路总站,3370.309244457782,2019,清丽路总站,0.7600205092076272,0.7600205092076272
30311,2019_清华信息港,10640.0,6530.0,4110.0,621.0,False,195.0,4.0,8.0,8.0,7.0,6.0,12.0,44.0,6.0,7.0,0.0,2.0,5.0,0.0,621,8208.0,2019_清华信息港,6184.744914690183,2019,清华信息港,-0.7607708030674933,0.7607708030674933
30313,2019_清吉路口,934.0,586.0,348.0,5753.0,False,365.0,4.0,7.0,44.0,84.0,34.0,0.0,41.0,1.0,16.0,4.0,0.0,5.0,0.0,5895,8779.0,2019_清吉路口,1098.6830562239472,2019,清吉路口,0.475072936241187,0.475072936241187
30314,2019_清宁路中,2794.0,1382.0,1412.0,4808.0,False,227.0,0.0,12.0,9.0,15.0,13.0,7.0,17.0,1.0,1.0,0.0,0.0,3.0,0.0,4925,5116.0,2019_清宁路中,1517.6860529562528,2019,清宁路中,0.4830283037116106,0.4830283037116106
30315,2019_清林小学,510.0,252.0,258.0,5303.0,False,1094.0,16.0,29.0,121.0,175.0,144.0,41.0,139.0,26.0,44.0,13.0,0.0,93.0,0.0,5431,7804.0,2019_清林小学,1440.9874375354498,2019,清林小学,0.2692028691002516,0.2692028691002516
30316,2019_清水河,4600.0,2178.0,2422.0,137.0,False,106.0,40.0,9.0,35.0,16.0,5.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,137,11947.0,2019_清水河,2518.3451756134864,2019,清水河,-0.6002047082479172,0.6002047082479172
30318,2019_清水河仓库,33484.0,16532.0,16952.0,136.0,False,352.0,82.0,6.0,107.0,50.0,4.0,3.0,54.0,8.0,1.0,1.0,0.0,2.0,0.0,136,18237.0,2019_清水河仓库,4429.577235244336,2019,清水河仓库,0.008306422764345674,0.008306422764345674
30321,2019_清湖产业园总站,39586.0,19878.0,19708.0,1112.0,False,270.0,4.0,6.0,11.0,73.0,14.0,5.0,20.0,0.0,4.0,0.0,0.0,3.0,0.0,1110,5085.0,2019_清湖产业园总站,5802.061220255378,2019,清湖产业园总站,0.9996787200865063,0.9996787200865063
30328,2019_清湖老村,34394.0,17788.0,16606.0,1117.0,False,473.0,4.0,7.0,48.0,96.0,66.0,7.0,24.0,0.0,40.0,4.0,1.0,3.0,0.0,1115,10567.0,2019_清湖老村,2604.492749777142,2019,清湖老村,0.989471236591077,0.989471236591077
30331,2019_清龙有轨电车站,1522.0,874.0,648.0,4778.0,False,51.0,0.0,4.0,2.0,7.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,4880,14544.0,2019_清龙有轨电车站,5511.621221494346,2019,清龙有轨电车站,0.9816476513680216,0.9816476513680216
30338,2019_港深工业园,10.0,0.0,10.0,6049.0,False,189.0,14.0,6.0,18.0,30.0,35.0,2.0,16.0,0.0,1.0,2.0,0.0,2.0,0.0,6294,4368.0,2019_港深工业园,3241.7636716711795,2019,港深工业园,-0.983911330317037,0.983911330317037
30339,2019_港隆城,20434.0,9490.0,10944.0,2059.0,False,1418.0,14.0,51.0,237.0,407.0,254.0,23.0,97.0,28.0,29.0,51.0,1.0,13.0,1.0,2086,18912.0,2019_港隆城,1607.5090878750573,2019,港隆城,0.7233186281365381,0.7233186281365381
30340,2019_港龙,2620.0,1420.0,1200.0,5117.0,False,90.0,2.0,1.0,3.0,3.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,5246,4332.0,2019_港龙,4668.509273749852,2019,港龙,-0.7918536061834826,0.7918536061834826
30341,2019_湖田路口,3864.0,2172.0,1692.0,5271.0,False,150.0,4.0,5.0,11.0,14.0,13.0,1.0,17.0,0.0,2.0,1.0,0.0,3.0,0.0,5399,7448.0,2019_湖田路口,2563.3975630606683,2019,湖田路口,0.9929997891802999,0.9929997891802999
30350,2019_湾景商业中心,36.0,14.0,22.0,6003.0,False,176.0,2.0,9.0,10.0,32.0,23.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,6248,4466.0,2019_湾景商业中心,570.953061075247,2019,湾景商业中心,-0.7945924060365899,0.7945924060365899
30351,2019_溢佳工业园,15418.0,7930.0,7488.0,4540.0,False,233.0,6.0,10.0,13.0,63.0,14.0,2.0,15.0,10.0,1.0,4.0,1.0,2.0,1.0,4642,3348.0,2019_溢佳工业园,4032.563129182991,2019,溢佳工业园,0.5354392414415655,0.5354392414415655
30352,2019_溢佳工业园总站,3400.0,2174.0,1226.0,4026.0,False,219.0,8.0,14.0,25.0,33.0,20.0,2.0,26.0,11.0,4.0,0.0,0.0,0.0,0.0,4055,3055.0,2019_溢佳工业园总站,1324.0524851113023,2019,溢佳工业园总站,-0.00039322275450088027,0.00039322275450088027
30353,2019_溪涌小学,1416.0,758.0,658.0,4750.0,False,70.0,0.0,0.0,4.0,15.0,10.0,3.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,4852,3233.0,2019_溪涌小学,4604.901408382439,2019,溪涌小学,0.9685746169202593,0.9685746169202593
30354,2019_溪涌市场,962.0,518.0,444.0,4751.0,False,66.0,0.0,0.0,3.0,15.0,12.0,2.0,9.0,3.0,6.0,0.0,1.0,0.0,0.0,4853,2100.0,2019_溪涌市场,3356.222016007813,2019,溪涌市场,-0.7223179354976093,0.7223179354976093
30355,2019_溪涌社区,1906.0,724.0,1182.0,4740.0,False,18.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,4842,1068.0,2019_溪涌社区,14186.580766166931,2019,溪涌社区,0.9999001448136704,0.9999001448136704
30356,2019_滑草场路口,54.0,32.0,22.0,4321.0,False,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4349,1217.0,2019_滑草场路口,2043.9444922047169,2019,滑草场路口,0.7068567137319306,0.7068567137319306
30358,2019_满京华艺象,370.0,178.0,192.0,3250.0,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3279,238.0,2019_满京华艺象,2202.855241320368,2019,满京华艺象,-0.4951130143907292,0.4951130143907292
30360,2019_滢水山庄①,18804.0,9622.0,9182.0,1334.0,False,576.0,4.0,19.0,67.0,94.0,51.0,17.0,14.0,3.0,6.0,15.0,0.0,4.0,1.0,1346,3618.0,2019_滢水山庄①,4318.431599669693,2019,滢水山庄①,-0.9226339617172407,0.9226339617172407
30361,2019_滢水山庄②,18462.0,9414.0,9048.0,1298.0,False,639.0,12.0,42.0,69.0,100.0,46.0,21.0,24.0,7.0,5.0,17.0,0.0,5.0,1.0,1310,3418.0,2019_滢水山庄②,3023.849095468381,2019,滢水山庄②,-0.9368422534784897,0.9368422534784897
30364,2019_滨河华强天桥,9024.0,4358.0,4666.0,511.0,True,22.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,511,14983.0,2019_滨河华强天桥,9426.913862013746,2019,滨河华强天桥,-0.49741131427515345,0.49741131427515345
30366,2019_滨河苑,15482.0,8470.0,7012.0,2452.0,False,388.0,4.0,4.0,65.0,160.0,54.0,5.0,25.0,11.0,4.0,8.0,0.0,10.0,1.0,2493,6163.0,2019_滨河苑,7274.0334060829155,2019,滨河苑,0.9865108646999262,0.9865108646999262
30368,2019_滨海中,7470.0,3634.0,3836.0,1697.0,True,90.0,2.0,0.0,6.0,5.0,23.0,2.0,26.0,0.0,5.0,7.0,2.0,2.0,0.0,1709,3714.0,2019_滨海中,6539.099885988766,2019,滨海中,-0.9960879715224709,0.9960879715224709
30374,2019_滨海深湾立交,4692.0,2392.0,2300.0,1099.0,True,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1097,1117.0,2019_滨海深湾立交,6456.877344063734,2019,滨海深湾立交,-0.8121238917900334,0.8121238917900334
30381,2019_潭头公交总站,5408.0,2344.0,3064.0,4994.0,False,448.0,8.0,12.0,55.0,94.0,47.0,1.0,61.0,1.0,8.0,6.0,0.0,1.0,0.0,5123,9890.0,2019_潭头公交总站,2135.6104136851754,2019,潭头公交总站,-0.9524633476298017,0.9524633476298017
30382,2019_潭头小学,946.0,456.0,490.0,5730.0,False,289.0,14.0,10.0,38.0,65.0,24.0,10.0,43.0,4.0,0.0,9.0,1.0,2.0,0.0,5872,12076.0,2019_潭头小学,2117.43303097209,2019,潭头小学,-0.9905352862227648,0.9905352862227648
30383,2019_潭头居委会,38.0,18.0,20.0,5992.0,False,783.0,26.0,15.0,104.0,159.0,93.0,17.0,41.0,3.0,10.0,22.0,1.0,4.0,1.0,6237,13664.0,2019_潭头居委会,422.2711721530219,2019,潭头居委会,-0.8413037003269693,0.8413037003269693
30384,2019_潭头新二村,642.0,336.0,306.0,5731.0,False,270.0,12.0,7.0,36.0,77.0,26.0,3.0,33.0,6.0,6.0,6.0,0.0,0.0,0.0,5873,10526.0,2019_潭头新二村,2517.248322607203,2019,潭头新二村,-0.945207763220557,0.945207763220557
30385,2019_潭头第二工业区,1776.0,898.0,878.0,2324.0,False,161.0,12.0,4.0,1.0,30.0,0.0,1.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,2366,6562.0,2019_潭头第二工业区,2282.763001034543,2019,潭头第二工业区,-0.2790150799121758,0.2790150799121758
30386,2019_潭头西公交总站,13402.0,7476.0,5926.0,2301.0,False,152.0,8.0,2.0,11.0,24.0,9.0,0.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,2343,7105.0,2019_潭头西公交总站,1860.0473589246967,2019,潭头西公交总站,0.11794135414962682,0.11794135414962682
30387,2019_潭头西综合场站,4782.0,2424.0,2358.0,2300.0,False,114.0,12.0,0.0,20.0,9.0,12.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,2342,6101.0,2019_潭头西综合场站,2239.5142800191256,2019,潭头西综合场站,-0.9010601170191416,0.9010601170191416
30388,2019_潭头西部工业区B区,950.0,476.0,474.0,5729.0,False,449.0,18.0,22.0,70.0,119.0,31.0,2.0,47.0,4.0,8.0,4.0,1.0,4.0,0.0,5871,12039.0,2019_潭头西部工业区B区,1735.13400266626,2019,潭头西部工业区B区,-0.6968423068150638,0.6968423068150638
30389,2019_潭头路口,11882.0,5610.0,6272.0,1536.0,False,178.0,6.0,8.0,2.0,33.0,6.0,1.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,1548,7849.0,2019_潭头路口,7709.716940955674,2019,潭头路口,-0.26298671358528775,0.26298671358528775
30390,2019_澳佳工业园,1294.0,676.0,618.0,1784.0,False,555.0,8.0,1.0,17.0,66.0,29.0,1.0,364.0,0.0,6.0,15.0,0.0,3.0,0.0,1796,9059.0,2019_澳佳工业园,3933.376320726341,2019,澳佳工业园,0.4662975020011131,0.4662975020011131
30392,2019_灏景居,296.0,128.0,168.0,4498.0,False,111.0,6.0,5.0,6.0,8.0,8.0,2.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,4601,2811.0,2019_灏景居,1301.4780141569436,2019,灏景居,0.2924794646380248,0.2924794646380248
30399,2019_灵芝园新村,3904.0,1846.0,2058.0,2122.0,False,303.0,18.0,9.0,24.0,27.0,19.0,18.0,71.0,34.0,5.0,24.0,1.0,20.0,1.0,2149,10669.0,2019_灵芝园新村,4021.986181528841,2019,灵芝园新村,0.9950738060559785,0.9950738060559785
30402,2019_炮台路口,1406.0,646.0,760.0,4497.0,False,480.0,14.0,19.0,63.0,120.0,88.0,5.0,31.0,7.0,9.0,13.0,2.0,6.0,1.0,4600,4907.0,2019_炮台路口,923.3487941264588,2019,炮台路口,0.39369131204993046,0.39369131204993046
30403,2019_炳坑村,16604.0,9128.0,7476.0,4292.0,False,57.0,0.0,5.0,1.0,2.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,4320,2352.0,2019_炳坑村,2800.979214624395,2019,炳坑村,0.9855196136467815,0.9855196136467815
30408,2019_燕子岭,2738.0,1550.0,1188.0,5691.0,False,156.0,0.0,5.0,23.0,21.0,11.0,3.0,15.0,7.0,4.0,1.0,0.0,3.0,0.0,5833,198.0,2019_燕子岭,3367.545617281962,2019,燕子岭,0.8710214047539838,0.8710214047539838
30410,2019_燕子岭派出所,8186.0,4172.0,4014.0,2838.0,False,226.0,0.0,7.0,31.0,21.0,20.0,5.0,21.0,16.0,6.0,2.0,0.0,7.0,0.0,2867,174.0,2019_燕子岭派出所,6067.411591182539,2019,燕子岭派出所,0.999864379375045,0.999864379375045
30413,2019_燕山总站,22720.0,10684.0,12036.0,3356.0,False,235.0,0.0,12.0,15.0,33.0,26.0,0.0,35.0,0.0,3.0,3.0,0.0,2.0,0.0,3385,2342.0,2019_燕山总站,4308.242534418114,2019,燕山总站,0.961888172049007,0.961888172049007
30415,2019_燕川北部工业园,138.0,46.0,92.0,4480.0,False,115.0,4.0,7.0,14.0,9.0,11.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,0.0,4583,2217.0,2019_燕川北部工业园,3921.405188507235,2019,燕川北部工业园,0.8265051003561767,0.8265051003561767
30418,2019_燕川村公交总站,5404.0,3198.0,2206.0,5345.0,False,44.0,0.0,2.0,0.0,1.0,3.0,1.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,5473,1804.0,2019_燕川村公交总站,9747.009451371618,2019,燕川村公交总站,0.9731304146937652,0.9731304146937652
30420,2019_燕景华庭,1518.0,782.0,736.0,2379.0,False,552.0,2.0,12.0,89.0,138.0,86.0,10.0,34.0,6.0,5.0,11.0,11.0,1.0,0.0,2421,5048.0,2019_燕景华庭,6631.471741388518,2019,燕景华庭,0.9626135766304024,0.9626135766304024
30421,2019_燕景市场,310.0,234.0,76.0,6020.0,False,378.0,2.0,10.0,79.0,139.0,55.0,6.0,24.0,11.0,8.0,14.0,0.0,2.0,0.0,6265,4439.0,2019_燕景市场,973.690540755962,2019,燕景市场,0.19244984620445782,0.19244984620445782
30422,2019_燕景集贸市场,1690.0,788.0,902.0,2886.0,False,378.0,2.0,10.0,79.0,139.0,55.0,6.0,24.0,11.0,8.0,14.0,0.0,2.0,0.0,2915,4439.0,2019_燕景集贸市场,24538.47630556209,2019,燕景集贸市场,0.5329612239088881,0.5329612239088881
30423,2019_燕罗公交总站,20090.0,11234.0,8856.0,3355.0,False,102.0,8.0,2.0,14.0,14.0,1.0,1.0,20.0,4.0,2.0,1.0,0.0,1.0,0.0,3384,5959.0,2019_燕罗公交总站,11439.331287448844,2019,燕罗公交总站,0.9999418721064509,0.9999418721064509
30424,2019_燕罗同富裕工业园,2278.0,1114.0,1164.0,3361.0,False,196.0,4.0,6.0,11.0,26.0,30.0,4.0,23.0,2.0,1.0,3.0,0.0,1.0,0.0,3390,4972.0,2019_燕罗同富裕工业园,2373.7099743186814,2019,燕罗同富裕工业园,0.9412789545945938,0.9412789545945938
30425,2019_燕罗广田人行天桥,2576.0,1174.0,1402.0,1770.0,False,450.0,6.0,16.0,73.0,109.0,38.0,8.0,33.0,5.0,5.0,11.0,4.0,4.0,0.0,1782,5239.0,2019_燕罗广田人行天桥,8144.642927305947,2019,燕罗广田人行天桥,0.9780643603160571,0.9780643603160571
30429,2019_爱地花园,15920.0,8484.0,7436.0,3567.0,False,767.0,24.0,16.0,104.0,185.0,104.0,85.0,115.0,9.0,26.0,54.0,1.0,20.0,0.0,3596,12815.0,2019_爱地花园,3060.556792501317,2019,爱地花园,0.026312779508215787,0.026312779508215787
30431,2019_爱新小区,662.0,270.0,392.0,2742.0,False,116.0,18.0,2.0,4.0,18.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,2771,4110.0,2019_爱新小区,2964.51061795764,2019,爱新小区,0.17594240724144738,0.17594240724144738
30440,2019_版画基地,5180.0,2394.0,2786.0,1227.0,False,118.0,0.0,4.0,5.0,20.0,8.0,13.0,29.0,5.0,2.0,1.0,1.0,2.0,0.0,1239,1070.0,2019_版画基地,5818.896045788771,2019,版画基地,0.9700318924234232,0.9700318924234232
30441,2019_版画村,816.0,314.0,502.0,4358.0,False,84.0,0.0,1.0,1.0,13.0,4.0,10.0,23.0,3.0,1.0,0.0,2.0,2.0,0.0,4416,1300.0,2019_版画村,2295.5404193031204,2019,版画村,0.9033166112794719,0.9033166112794719
30442,2019_牛地埔,29594.0,14078.0,15516.0,1251.0,False,1177.0,10.0,16.0,83.0,639.0,98.0,16.0,50.0,8.0,8.0,25.0,2.0,6.0,1.0,1263,17163.0,2019_牛地埔,3345.761726607863,2019,牛地埔,0.9127946686717693,0.9127946686717693
30443,2019_牛城村,11914.0,6302.0,5612.0,2205.0,False,23.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2247,564.0,2019_牛城村,6049.929783663343,2019,牛城村,0.9152394346248683,0.9152394346248683
30446,2019_牛成村总站,7362.0,3832.0,3530.0,2678.0,False,144.0,2.0,2.0,10.0,24.0,8.0,2.0,10.0,2.0,1.0,3.0,0.0,0.0,0.0,2707,1428.0,2019_牛成村总站,4933.363661898295,2019,牛成村总站,-0.2506563786696253,0.2506563786696253
30447,2019_牛栏前,45202.0,23004.0,22198.0,1467.0,False,1052.0,50.0,37.0,72.0,308.0,61.0,12.0,89.0,6.0,8.0,14.0,3.0,5.0,0.0,1479,9107.0,2019_牛栏前,3480.015214083201,2019,牛栏前,0.6082191609834412,0.6082191609834412
30448,2019_牛栏前商业街,1076.0,728.0,348.0,3866.0,False,2198.0,30.0,51.0,168.0,556.0,274.0,32.0,182.0,13.0,43.0,21.0,4.0,16.0,0.0,3895,11426.0,2019_牛栏前商业街,1523.517266423284,2019,牛栏前商业街,-0.6521687414958766,0.6521687414958766
30449,2019_牛栏前学校,22258.0,11668.0,10590.0,1607.0,False,1454.0,30.0,35.0,105.0,402.0,141.0,31.0,111.0,9.0,34.0,24.0,3.0,11.0,2.0,1619,7929.0,2019_牛栏前学校,6040.171010953124,2019,牛栏前学校,-0.5717447720490677,0.5717447720490677
30450,2019_牛栏前市场,29172.0,14870.0,14302.0,1258.0,False,927.0,20.0,17.0,111.0,399.0,133.0,19.0,68.0,9.0,19.0,18.0,0.0,4.0,0.0,1270,8881.0,2019_牛栏前市场,5596.10475963018,2019,牛栏前市场,-0.7754260608955053,0.7754260608955053
30454,2019_牛湖收费站,1176.0,598.0,578.0,1230.0,False,74.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1242,2171.0,2019_牛湖收费站,3394.714450073785,2019,牛湖收费站,0.9995423045190617,0.9995423045190617
30455,2019_牛湖石二村,50.0,30.0,20.0,4569.0,False,415.0,4.0,15.0,43.0,113.0,60.0,9.0,31.0,8.0,7.0,19.0,2.0,5.0,0.0,4671,2809.0,2019_牛湖石二村,979.4542388948704,2019,牛湖石二村,0.6814888782485051,0.6814888782485051
30457,2019_牛眠岭村桥头,19882.0,9694.0,10188.0,3609.0,False,89.0,0.0,0.0,3.0,12.0,7.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,3638,3039.0,2019_牛眠岭村桥头,3992.507144500197,2019,牛眠岭村桥头,0.9694391829112676,0.9694391829112676
30458,2019_牛角龙,166.0,82.0,84.0,4310.0,False,54.0,2.0,5.0,5.0,7.0,16.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,4338,2252.0,2019_牛角龙,1040.4939769144084,2019,牛角龙,-0.09509203104187931,0.09509203104187931
30460,2019_牛轭岭新村,3388.0,1564.0,1824.0,1377.0,False,645.0,32.0,30.0,75.0,164.0,49.0,3.0,43.0,8.0,5.0,12.0,1.0,4.0,0.0,1389,3431.0,2019_牛轭岭新村,6707.776096262364,2019,牛轭岭新村,0.8118808873983322,0.8118808873983322
30470,2019_狮头岭村委,13854.0,7030.0,6824.0,3398.0,False,1183.0,28.0,19.0,86.0,424.0,78.0,25.0,99.0,18.0,22.0,30.0,1.0,8.0,1.0,3427,17084.0,2019_狮头岭村委,3650.5891980982265,2019,狮头岭村委,-0.9449683822765016,0.9449683822765016
30471,2019_玉塘办事处,768.0,430.0,338.0,2212.0,False,265.0,8.0,10.0,34.0,64.0,42.0,5.0,19.0,9.0,9.0,6.0,1.0,1.0,0.0,2254,2113.0,2019_玉塘办事处,7302.879866712364,2019,玉塘办事处,0.8016585225584555,0.8016585225584555
30472,2019_玉塘派出所,9578.0,4614.0,4964.0,1507.0,False,597.0,26.0,14.0,83.0,175.0,90.0,6.0,45.0,0.0,14.0,19.0,0.0,8.0,0.0,1519,6674.0,2019_玉塘派出所,5538.576133505952,2019,玉塘派出所,0.8497310301944495,0.8497310301944495
30473,2019_玉律,22320.0,11084.0,11236.0,1508.0,False,60.0,18.0,3.0,2.0,15.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1520,3105.0,2019_玉律,6324.820891954808,2019,玉律,0.8200321961304268,0.8200321961304268
30474,2019_玉律五区,6488.0,3168.0,3320.0,3493.0,False,392.0,18.0,5.0,55.0,133.0,29.0,6.0,16.0,3.0,14.0,3.0,1.0,2.0,0.0,3522,5337.0,2019_玉律五区,4691.855424306303,2019,玉律五区,-0.7783892014874302,0.7783892014874302
30475,2019_玉律旧村,5962.0,2894.0,3068.0,3494.0,False,696.0,6.0,10.0,72.0,186.0,132.0,14.0,23.0,3.0,22.0,8.0,0.0,3.0,0.0,3523,4574.0,2019_玉律旧村,4488.244536659603,2019,玉律旧村,0.10827685985666179,0.10827685985666179
30476,2019_玉律村口,3582.0,1624.0,1958.0,3492.0,False,183.0,32.0,9.0,21.0,38.0,1.0,1.0,25.0,2.0,0.0,0.0,1.0,0.0,0.0,3521,4099.0,2019_玉律村口,5049.315561580477,2019,玉律村口,0.005571338850926055,0.005571338850926055
30477,2019_玉泉南山路口,6162.0,3680.0,2482.0,486.0,False,542.0,8.0,27.0,77.0,55.0,51.0,39.0,106.0,20.0,13.0,7.0,1.0,9.0,0.0,486,10810.0,2019_玉泉南山路口,1936.7553829648543,2019,玉泉南山路口,0.22146800936530686,0.22146800936530686
30478,2019_玉泉艺园路口,2250.0,1136.0,1114.0,487.0,False,503.0,10.0,20.0,38.0,46.0,40.0,23.0,80.0,6.0,10.0,3.0,0.0,13.0,0.0,487,12185.0,2019_玉泉艺园路口,2977.589095019629,2019,玉泉艺园路口,-0.11240138042982845,0.11240138042982845
30479,2019_玉湖湾花园,6164.0,3486.0,2678.0,1340.0,True,583.0,14.0,16.0,137.0,131.0,64.0,57.0,79.0,0.0,14.0,23.0,0.0,10.0,0.0,1352,14065.0,2019_玉湖湾花园,3881.301579599544,2019,玉湖湾花园,-0.5659776302308839,0.5659776302308839
30480,2019_玉田新村,7972.0,4018.0,3954.0,2146.0,False,618.0,18.0,19.0,60.0,143.0,85.0,10.0,35.0,4.0,20.0,9.0,0.0,2.0,1.0,2173,7550.0,2019_玉田新村,2837.977393605892,2019,玉田新村,-0.18833234694479895,0.18833234694479895
30481,2019_玉翠市场,16524.0,8896.0,7628.0,2135.0,False,1577.0,48.0,58.0,157.0,286.0,228.0,19.0,38.0,3.0,47.0,32.0,0.0,11.0,0.0,2162,8248.0,2019_玉翠市场,3792.569083356051,2019,玉翠市场,0.8860548939399419,0.8860548939399419
30483,2019_王京坑,26326.0,14630.0,11696.0,756.0,False,48.0,4.0,1.0,3.0,10.0,4.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,755,1267.0,2019_王京坑,5020.666539238286,2019,王京坑,0.7846428080269711,0.7846428080269711
30484,2019_王京坑村,50962.0,28314.0,22648.0,611.0,False,598.0,4.0,10.0,27.0,90.0,30.0,2.0,12.0,5.0,6.0,10.0,1.0,3.0,0.0,611,1865.0,2019_王京坑村,3659.2775032253376,2019,王京坑村,0.9967442459657032,0.9967442459657032
30486,2019_玫瑰海岸,852.0,438.0,414.0,4747.0,False,18.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,4849,149.0,2019_玫瑰海岸,4939.321402190195,2019,玫瑰海岸,0.5630112508856278,0.5630112508856278
30487,2019_环城路路口,512.0,320.0,192.0,5597.0,False,33.0,0.0,3.0,2.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5739,17951.0,2019_环城路路口,2141.88356562132,2019,环城路路口,0.9065504831505997,0.9065504831505997
30489,2019_环球公司,1094.0,530.0,564.0,1521.0,False,535.0,30.0,17.0,60.0,175.0,58.0,9.0,33.0,5.0,10.0,9.0,0.0,7.0,0.0,1533,7951.0,2019_环球公司,3361.530597661477,2019,环球公司,0.8186421513355014,0.8186421513355014
30496,2019_珠洋坑,16492.0,8122.0,8370.0,1821.0,False,296.0,18.0,3.0,30.0,123.0,24.0,6.0,13.0,0.0,1.0,8.0,0.0,4.0,0.0,1833,5000.0,2019_珠洋坑,4291.823546624641,2019,珠洋坑,0.9586674014676555,0.9586674014676555
30498,2019_瑞景同裕路口,264.0,186.0,78.0,2764.0,False,30.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2793,2791.0,2019_瑞景同裕路口,2671.237929700106,2019,瑞景同裕路口,0.8411483745382794,0.8411483745382794
